Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,weight,lysate_vol,dilution,rep,ChanStr
sybr,60,3212,0.8922222222222222,A3,17498,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A4,23349,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A5,22802,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A6,24137,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A7,19855,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A8,18070,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A9,20326,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A10,23237,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A11,16814,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,A12,15354,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,3212,0.8922222222222222,B1,18040,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B2,17161,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B3,18732,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B4,23067,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B5,22505,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B6,23661,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B7,20471,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B8,18206,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B9,20338,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B10,23072,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B11,17762,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,B12,16407,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,3212,0.8922222222222222,C1,18185,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C2,16813,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C3,18169,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C4,22842,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C5,22194,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C6,23781,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C7,20437,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C8,17848,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C9,20259,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C10,23008,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C11,16967,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,3212,0.8922222222222222,C12,15623,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,A1,17408,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A2,16644,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A3,17384,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A4,23263,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A5,22785,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A6,24109,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A7,19867,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A8,17956,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A9,20260,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A10,23151,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A11,16716,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,A12,15299,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,3272,0.9088888888888889,B1,17972,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B2,17097,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B3,18674,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B4,23059,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B5,22487,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B6,23705,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B7,20396,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B8,18095,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B9,20288,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B10,22936,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B11,17641,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,B12,16260,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,3272,0.9088888888888889,C1,18182,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C2,16721,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C3,18011,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C4,22788,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C5,22132,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C6,23769,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C7,20329,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C8,17858,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C9,20186,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C10,22954,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C11,16861,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,3272,0.9088888888888889,C12,15599,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,A1,17255,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A2,16545,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A3,17263,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A4,23211,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A5,22795,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A6,24100,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A7,19729,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A8,17949,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A9,20186,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A10,23223,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A11,16683,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,A12,15204,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,3332,0.9255555555555556,B1,17885,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B2,17043,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B3,18528,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B4,23056,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B5,22525,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B6,23724,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B7,20359,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B8,18049,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B9,20216,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B10,22975,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B11,17626,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,B12,16268,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,3332,0.9255555555555556,C1,18024,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C2,16658,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C3,17991,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C4,22734,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C5,22186,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C6,23710,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C7,20230,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C8,17721,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C9,20154,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C10,22994,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C11,16789,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,3332,0.9255555555555556,C12,15420,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,A1,17123,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A2,16407,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A3,17145,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A4,23137,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A5,22766,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A6,24094,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A7,19727,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A8,17907,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A9,20086,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A10,23118,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A11,16487,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,A12,15132,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,3392,0.9422222222222222,B1,17677,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B2,16934,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B3,18394,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B4,22982,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B5,22436,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B6,23672,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B7,20285,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B8,17960,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B9,20229,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B10,22877,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B11,17570,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,B12,16183,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,3392,0.9422222222222222,C1,17849,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C2,16568,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C3,17881,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C4,22723,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C5,22106,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C6,23658,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C7,20189,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C8,17662,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C9,20129,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C10,22906,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C11,16677,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,3392,0.9422222222222222,C12,15357,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,A1,16978,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A2,16301,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A3,17011,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A4,23216,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A5,22723,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A6,24046,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A7,19617,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A8,17821,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A9,20037,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A10,23070,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A11,16437,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,A12,15009,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,3452,0.9588888888888889,B1,17481,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B2,16822,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B3,18285,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B4,22967,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B5,22449,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B6,23691,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B7,20232,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B8,17851,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B9,20102,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B10,22925,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B11,17470,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,B12,16107,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,3452,0.9588888888888889,C1,17732,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C2,16498,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C3,17746,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C4,22682,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C5,22063,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C6,23618,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C7,20070,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C8,17552,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C9,19971,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C10,22890,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C11,16583,AFU,487,528,JS006,1,0,0,1,1,190,570,10,3,sybr60487528
sybr,60,3452,0.9588888888888889,C12,15275,AFU,487,528,JS006,1,0,0,2,1,190,570,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,A1,16835,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A2,16249,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A3,16819,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A4,23122,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A5,22646,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A6,24026,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A7,19513,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A8,17731,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A9,19992,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A10,23082,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A11,16359,AFU,487,528,JS006,1,0,0,1,1,190,570,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,A12,14966,AFU,487,528,JS006,1,0,0,2,1,190,570,10,1,sybr60487528
sybr,60,3512,0.9755555555555555,B1,17416,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B2,16690,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B3,18153,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B4,22912,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B5,22455,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B6,23550,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B7,20134,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B8,17856,AFU,487,528,split pir 2x bxb1,2,10,20,0,2,170,510,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B9,20030,AFU,487,528,split pir 2x bxb1,3,10,20,0,2,50,150,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B10,22843,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B11,17398,AFU,487,528,JS006,1,0,0,1,1,190,570,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,B12,16046,AFU,487,528,JS006,1,0,0,2,1,190,570,10,2,sybr60487528
sybr,60,3512,0.9755555555555555,C1,17511,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,C2,16399,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,C3,17632,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,C4,22645,AFU,487,528,split pir 2x bxb1,1,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,C5,22013,AFU,487,528,split pir 2x bxb1,2,0,0,0,1,180,540,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,C6,23596,AFU,487,528,split pir 2x bxb1,3,0,0,0,1,190,570,10,3,sybr60487528
sybr,60,3512,0.9755555555555555,C7,20005,AFU,487,528,split pir 2x bxb1,1,10,20,0,2,80,240,10,3,sybr60487528
