Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,rep,ChanStr
sybr,60,2012,0.5588888888888889,A12,17990,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2012,0.5588888888888889,B8,23114,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2012,0.5588888888888889,B9,22260,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2012,0.5588888888888889,B10,21150,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2012,0.5588888888888889,B11,19723,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2012,0.5588888888888889,B12,18274,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2012,0.5588888888888889,C8,23532,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2012,0.5588888888888889,C9,22289,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2012,0.5588888888888889,C10,20910,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2012,0.5588888888888889,C11,19632,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2012,0.5588888888888889,C12,18077,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2072,0.5755555555555556,A8,23161,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2072,0.5755555555555556,A9,21818,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2072,0.5755555555555556,A10,20753,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2072,0.5755555555555556,A11,19374,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2072,0.5755555555555556,A12,17796,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2072,0.5755555555555556,B8,23132,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2072,0.5755555555555556,B9,22217,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2072,0.5755555555555556,B10,20936,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2072,0.5755555555555556,B11,19583,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2072,0.5755555555555556,B12,18152,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2072,0.5755555555555556,C8,23424,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2072,0.5755555555555556,C9,22207,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2072,0.5755555555555556,C10,20851,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2072,0.5755555555555556,C11,19520,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2072,0.5755555555555556,C12,17955,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2132,0.5922222222222222,A8,23093,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2132,0.5922222222222222,A9,21846,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2132,0.5922222222222222,A10,20584,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2132,0.5922222222222222,A11,19296,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2132,0.5922222222222222,A12,17733,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2132,0.5922222222222222,B8,23178,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2132,0.5922222222222222,B9,22117,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2132,0.5922222222222222,B10,20924,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2132,0.5922222222222222,B11,19467,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2132,0.5922222222222222,B12,18070,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2132,0.5922222222222222,C8,23477,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2132,0.5922222222222222,C9,22153,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2132,0.5922222222222222,C10,20798,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2132,0.5922222222222222,C11,19375,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2132,0.5922222222222222,C12,17829,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2192,0.6088888888888889,A8,23064,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2192,0.6088888888888889,A9,21721,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2192,0.6088888888888889,A10,20562,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2192,0.6088888888888889,A11,19205,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2192,0.6088888888888889,A12,17682,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2192,0.6088888888888889,B8,23182,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2192,0.6088888888888889,B9,21967,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2192,0.6088888888888889,B10,20792,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2192,0.6088888888888889,B11,19350,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2192,0.6088888888888889,B12,17936,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2192,0.6088888888888889,C8,23421,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2192,0.6088888888888889,C9,22039,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2192,0.6088888888888889,C10,20664,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2192,0.6088888888888889,C11,19213,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2192,0.6088888888888889,C12,17751,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2252,0.6255555555555555,A8,23135,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2252,0.6255555555555555,A9,21669,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2252,0.6255555555555555,A10,20499,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2252,0.6255555555555555,A11,19098,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2252,0.6255555555555555,A12,17577,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2252,0.6255555555555555,B8,23243,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2252,0.6255555555555555,B9,21938,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2252,0.6255555555555555,B10,20735,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2252,0.6255555555555555,B11,19297,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2252,0.6255555555555555,B12,17849,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2252,0.6255555555555555,C8,23402,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2252,0.6255555555555555,C9,21947,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2252,0.6255555555555555,C10,20527,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2252,0.6255555555555555,C11,19186,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2252,0.6255555555555555,C12,17640,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2312,0.6422222222222222,A8,23058,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2312,0.6422222222222222,A9,21513,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2312,0.6422222222222222,A10,20376,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2312,0.6422222222222222,A11,19063,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2312,0.6422222222222222,A12,17449,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2312,0.6422222222222222,B8,23233,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2312,0.6422222222222222,B9,21860,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2312,0.6422222222222222,B10,20563,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2312,0.6422222222222222,B11,19207,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2312,0.6422222222222222,B12,17766,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2312,0.6422222222222222,C8,23337,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2312,0.6422222222222222,C9,21848,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2312,0.6422222222222222,C10,20462,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2312,0.6422222222222222,C11,19117,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2312,0.6422222222222222,C12,17547,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2372,0.6588888888888889,A8,23003,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2372,0.6588888888888889,A9,21493,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2372,0.6588888888888889,A10,20314,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2372,0.6588888888888889,A11,18991,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2372,0.6588888888888889,A12,17339,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2372,0.6588888888888889,B8,23247,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2372,0.6588888888888889,B9,21786,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2372,0.6588888888888889,B10,20520,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2372,0.6588888888888889,B11,19073,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2372,0.6588888888888889,B12,17651,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2372,0.6588888888888889,C8,23263,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2372,0.6588888888888889,C9,21756,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2372,0.6588888888888889,C10,20331,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2372,0.6588888888888889,C11,18971,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2372,0.6588888888888889,C12,17500,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2432,0.6755555555555556,A8,22989,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2432,0.6755555555555556,A9,21473,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2432,0.6755555555555556,A10,20276,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2432,0.6755555555555556,A11,18840,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2432,0.6755555555555556,A12,17299,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2432,0.6755555555555556,B8,23152,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2432,0.6755555555555556,B9,21743,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2432,0.6755555555555556,B10,20386,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2432,0.6755555555555556,B11,19014,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2432,0.6755555555555556,B12,17629,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2432,0.6755555555555556,C8,23300,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2432,0.6755555555555556,C9,21729,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2432,0.6755555555555556,C10,20263,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2432,0.6755555555555556,C11,18854,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2432,0.6755555555555556,C12,17402,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2492,0.6922222222222222,A8,23014,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2492,0.6922222222222222,A9,21430,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2492,0.6922222222222222,A10,20178,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2492,0.6922222222222222,A11,18795,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2492,0.6922222222222222,A12,17198,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2492,0.6922222222222222,B8,23141,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2492,0.6922222222222222,B9,21671,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2492,0.6922222222222222,B10,20336,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2492,0.6922222222222222,B11,18943,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2492,0.6922222222222222,B12,17466,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2492,0.6922222222222222,C8,23270,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2492,0.6922222222222222,C9,21628,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2492,0.6922222222222222,C10,20138,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2492,0.6922222222222222,C11,18749,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2492,0.6922222222222222,C12,17308,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2552,0.7088888888888889,A8,23014,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2552,0.7088888888888889,A9,21310,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2552,0.7088888888888889,A10,20011,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2552,0.7088888888888889,A11,18692,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2552,0.7088888888888889,A12,17098,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2552,0.7088888888888889,B8,23182,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2552,0.7088888888888889,B9,21675,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2552,0.7088888888888889,B10,20181,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2552,0.7088888888888889,B11,18852,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2552,0.7088888888888889,B12,17418,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2552,0.7088888888888889,C8,23287,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2552,0.7088888888888889,C9,21554,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2552,0.7088888888888889,C10,20097,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2552,0.7088888888888889,C11,18680,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2552,0.7088888888888889,C12,17307,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2612,0.7255555555555555,A8,23030,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2612,0.7255555555555555,A9,21280,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2612,0.7255555555555555,A10,19947,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2612,0.7255555555555555,A11,18622,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2612,0.7255555555555555,A12,17020,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2612,0.7255555555555555,B8,23090,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2612,0.7255555555555555,B9,21498,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2612,0.7255555555555555,B10,20199,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2612,0.7255555555555555,B11,18801,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2612,0.7255555555555555,B12,17319,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2612,0.7255555555555555,C8,23317,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2612,0.7255555555555555,C9,21463,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2612,0.7255555555555555,C10,20023,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2612,0.7255555555555555,C11,18597,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2612,0.7255555555555555,C12,17228,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2672,0.7422222222222222,A8,23043,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2672,0.7422222222222222,A9,21285,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2672,0.7422222222222222,A10,19910,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2672,0.7422222222222222,A11,18611,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2672,0.7422222222222222,A12,16953,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2672,0.7422222222222222,B8,23120,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2672,0.7422222222222222,B9,21521,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2672,0.7422222222222222,B10,20126,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2672,0.7422222222222222,B11,18666,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2672,0.7422222222222222,B12,17227,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2672,0.7422222222222222,C8,23271,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2672,0.7422222222222222,C9,21471,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2672,0.7422222222222222,C10,19965,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2672,0.7422222222222222,C11,18526,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2672,0.7422222222222222,C12,17155,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2732,0.7588888888888888,A8,23052,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2732,0.7588888888888888,A9,21256,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2732,0.7588888888888888,A10,19871,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2732,0.7588888888888888,A11,18506,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2732,0.7588888888888888,A12,16883,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2732,0.7588888888888888,B8,23155,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2732,0.7588888888888888,B9,21471,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2732,0.7588888888888888,B10,19983,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2732,0.7588888888888888,B11,18652,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2732,0.7588888888888888,B12,17126,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2732,0.7588888888888888,C8,23177,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2732,0.7588888888888888,C9,21402,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2732,0.7588888888888888,C10,19898,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2732,0.7588888888888888,C11,18390,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2732,0.7588888888888888,C12,17022,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2792,0.7755555555555556,A8,23068,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2792,0.7755555555555556,A9,21160,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2792,0.7755555555555556,A10,19846,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2792,0.7755555555555556,A11,18388,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2792,0.7755555555555556,A12,16806,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2792,0.7755555555555556,B8,23075,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2792,0.7755555555555556,B9,21414,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2792,0.7755555555555556,B10,19915,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2792,0.7755555555555556,B11,18494,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2792,0.7755555555555556,B12,17105,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2792,0.7755555555555556,C8,23264,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2792,0.7755555555555556,C9,21298,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2792,0.7755555555555556,C10,19800,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2792,0.7755555555555556,C11,18269,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2792,0.7755555555555556,C12,17012,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2852,0.7922222222222223,A8,22991,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2852,0.7922222222222223,A9,21097,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2852,0.7922222222222223,A10,19773,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2852,0.7922222222222223,A11,18333,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2852,0.7922222222222223,A12,16726,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2852,0.7922222222222223,B8,23136,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2852,0.7922222222222223,B9,21311,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2852,0.7922222222222223,B10,19932,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2852,0.7922222222222223,B11,18461,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2852,0.7922222222222223,B12,17004,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2852,0.7922222222222223,C8,23250,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2852,0.7922222222222223,C9,21240,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2852,0.7922222222222223,C10,19741,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2852,0.7922222222222223,C11,18223,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2852,0.7922222222222223,C12,16867,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2912,0.8088888888888889,A8,22998,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2912,0.8088888888888889,A9,21047,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2912,0.8088888888888889,A10,19646,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2912,0.8088888888888889,A11,18303,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2912,0.8088888888888889,A12,16708,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2912,0.8088888888888889,B8,23054,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2912,0.8088888888888889,B9,21302,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2912,0.8088888888888889,B10,19774,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2912,0.8088888888888889,B11,18404,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2912,0.8088888888888889,B12,16910,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2912,0.8088888888888889,C8,23132,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2912,0.8088888888888889,C9,21175,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2912,0.8088888888888889,C10,19606,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
sybr,60,2912,0.8088888888888889,C11,18151,AFU,487,528,JS006,1,0,0,1,1,3,sybr60487528
sybr,60,2912,0.8088888888888889,C12,16843,AFU,487,528,JS006,1,0,0,2,1,3,sybr60487528
sybr,60,2972,0.8255555555555556,A8,22951,AFU,487,528,JS006,1,0,0,0,1,1,sybr60487528
sybr,60,2972,0.8255555555555556,A9,20992,AFU,487,528,JS006,1,0,0,0.25,1,1,sybr60487528
sybr,60,2972,0.8255555555555556,A10,19521,AFU,487,528,JS006,1,0,0,0.5,1,1,sybr60487528
sybr,60,2972,0.8255555555555556,A11,18173,AFU,487,528,JS006,1,0,0,1,1,1,sybr60487528
sybr,60,2972,0.8255555555555556,A12,16562,AFU,487,528,JS006,1,0,0,2,1,1,sybr60487528
sybr,60,2972,0.8255555555555556,B8,23038,AFU,487,528,JS006,1,0,0,0,1,2,sybr60487528
sybr,60,2972,0.8255555555555556,B9,21149,AFU,487,528,JS006,1,0,0,0.25,1,2,sybr60487528
sybr,60,2972,0.8255555555555556,B10,19700,AFU,487,528,JS006,1,0,0,0.5,1,2,sybr60487528
sybr,60,2972,0.8255555555555556,B11,18284,AFU,487,528,JS006,1,0,0,1,1,2,sybr60487528
sybr,60,2972,0.8255555555555556,B12,16889,AFU,487,528,JS006,1,0,0,2,1,2,sybr60487528
sybr,60,2972,0.8255555555555556,C8,23191,AFU,487,528,JS006,1,0,0,0,1,3,sybr60487528
sybr,60,2972,0.8255555555555556,C9,21138,AFU,487,528,JS006,1,0,0,0.25,1,3,sybr60487528
sybr,60,2972,0.8255555555555556,C10,19534,AFU,487,528,JS006,1,0,0,0.5,1,3,sybr60487528
