Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,kan,carb,spent_media,percent,rep,ChanStr
sfGFP,61,2918,0.8105555555555556,G3,172,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,G4,175,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,G5,164,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,G6,155,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,H1,73,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,H2,76,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,H3,76,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,H4,78,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,H5,71,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,2918,0.8105555555555556,H6,70,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,A1,232,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,A2,188,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,A3,192,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,A4,180,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,A5,179,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,A6,172,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,B1,169,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,B2,169,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,B3,159,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,B4,156,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,B5,165,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,B6,177,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,C1,164,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,C2,163,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,C3,153,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,C4,168,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,C5,164,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,C6,162,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,D1,176,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,D2,168,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,D3,171,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,D4,177,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,D5,161,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,D6,168,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,E1,177,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,E2,150,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,E3,160,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,E4,175,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,E5,170,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,E6,167,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,F1,175,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,F2,171,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,F3,163,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,F4,168,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,F5,163,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,F6,169,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,G1,188,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,G2,171,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,G3,167,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,G4,173,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,G5,161,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,G6,166,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,H1,68,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,H2,71,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,H3,69,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,H4,73,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,H5,74,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,3518,0.9772222222222222,H6,71,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,A1,229,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,A2,209,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,A3,205,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,A4,186,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,A5,181,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,A6,182,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,B1,173,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,B2,157,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,B3,170,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,B4,171,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,B5,178,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,B6,173,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,C1,171,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,C2,173,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,C3,162,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,C4,169,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,C5,166,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,C6,174,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,D1,176,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,D2,161,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,D3,173,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,D4,175,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,D5,168,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,D6,167,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,E1,167,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,E2,160,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,E3,165,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,E4,171,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,E5,175,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,E6,166,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,F1,171,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,F2,160,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,F3,168,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,F4,169,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,F5,163,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,F6,179,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,G1,185,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,G2,170,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,G3,183,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,G4,183,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,G5,178,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,G6,168,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,H1,71,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,H2,82,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,H3,74,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,4118,1.143888888888889,H4,67,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,4118,1.143888888888889,H5,77,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,4118,1.143888888888889,H6,72,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,A1,265,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,A2,217,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,A3,214,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,A4,187,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,A5,180,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,A6,193,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,B1,158,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,B2,177,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,B3,169,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,B4,170,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,B5,175,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,B6,181,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,C1,175,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,C2,163,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,C3,165,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,C4,178,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,C5,174,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,C6,175,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,D1,174,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,D2,170,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,D3,165,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,D4,185,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,D5,178,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,D6,173,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,E1,165,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,E2,168,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,E3,172,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,E4,180,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,E5,178,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,E6,175,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,F1,168,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,F2,183,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,F3,164,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,F4,170,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,F5,189,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,F6,179,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,G1,191,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,G2,162,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,G3,157,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,G4,200,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,G5,186,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,G6,180,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,H1,74,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,H2,78,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,H3,70,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,H4,75,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,H5,71,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,4718,1.3105555555555555,H6,79,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,A1,264,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,A2,235,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,A3,231,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,A4,200,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,A5,188,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,A6,192,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,B1,162,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,B2,165,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,B3,164,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,B4,186,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,B5,181,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,B6,181,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,C1,165,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,C2,170,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,C3,154,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,C4,181,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,C5,176,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,C6,178,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,D1,182,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,D2,155,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,D3,160,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,D4,192,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,D5,180,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,D6,179,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,E1,162,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,E2,165,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,E3,165,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,E4,185,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,E5,192,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,E6,186,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,F1,166,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,F2,169,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,F3,164,AFU,485,515,naive HCA,+,+,kan,10,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,F4,183,AFU,485,515,naive HCK,+,+,carb,10,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,F5,192,AFU,485,515,naive HCK,+,+,carb,10,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,F6,196,AFU,485,515,naive HCK,+,+,carb,10,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,G1,176,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,G2,168,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,G3,160,AFU,485,515,naive HCA + JS006 HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,G4,200,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,G5,177,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,G6,183,AFU,485,515,naive HCK + JS006 HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,H1,68,AFU,485,515,JS006 HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,H2,72,AFU,485,515,JS006 HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,H3,72,AFU,485,515,JS006 HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,H4,67,AFU,485,515,JS006 HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,H5,75,AFU,485,515,JS006 HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,5318,1.4772222222222222,H6,61,AFU,485,515,JS006 HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,A1,289,AFU,485,515,naive HCA,-,+,-,0,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,A2,259,AFU,485,515,naive HCA,-,+,-,0,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,A3,248,AFU,485,515,naive HCA,-,+,-,0,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,A4,212,AFU,485,515,naive HCK,+,-,-,0,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,A5,198,AFU,485,515,naive HCK,+,-,-,0,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,A6,211,AFU,485,515,naive HCK,+,-,-,0,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,B1,155,AFU,485,515,naive HCA,+,+,-,0,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,B2,166,AFU,485,515,naive HCA,+,+,-,0,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,B3,160,AFU,485,515,naive HCA,+,+,-,0,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,B4,193,AFU,485,515,naive HCK,+,+,-,0,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,B5,197,AFU,485,515,naive HCK,+,+,-,0,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,B6,199,AFU,485,515,naive HCK,+,+,-,0,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,C1,156,AFU,485,515,naive HCA,+,+,kan,1,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,C2,161,AFU,485,515,naive HCA,+,+,kan,1,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,C3,151,AFU,485,515,naive HCA,+,+,kan,1,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,C4,198,AFU,485,515,naive HCK,+,+,carb,1,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,C5,188,AFU,485,515,naive HCK,+,+,carb,1,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,C6,183,AFU,485,515,naive HCK,+,+,carb,1,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,D1,163,AFU,485,515,naive HCA,+,+,kan,2,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,D2,160,AFU,485,515,naive HCA,+,+,kan,2,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,D3,162,AFU,485,515,naive HCA,+,+,kan,2,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,D4,205,AFU,485,515,naive HCK,+,+,carb,2,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,D5,194,AFU,485,515,naive HCK,+,+,carb,2,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,D6,188,AFU,485,515,naive HCK,+,+,carb,2,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,E1,165,AFU,485,515,naive HCA,+,+,kan,5,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,E2,159,AFU,485,515,naive HCA,+,+,kan,5,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,E3,160,AFU,485,515,naive HCA,+,+,kan,5,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,E4,197,AFU,485,515,naive HCK,+,+,carb,5,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,E5,186,AFU,485,515,naive HCK,+,+,carb,5,2,sfGFP61485515
sfGFP,61,5918,1.643888888888889,E6,174,AFU,485,515,naive HCK,+,+,carb,5,3,sfGFP61485515
sfGFP,61,5918,1.643888888888889,F1,160,AFU,485,515,naive HCA,+,+,kan,10,1,sfGFP61485515
sfGFP,61,5918,1.643888888888889,F2,153,AFU,485,515,naive HCA,+,+,kan,10,2,sfGFP61485515
