,well,strain,sal,las,iptg,chlor,cole1,rep,plate,channel,measurement
1847,C17,1x diff 2x bxb1,20,0.01,10,+,kan,3,14,sfGFP,1491.5
1851,C17,1x diff 2x bxb1,20,0.01,10,+,kan,3,15,sfGFP,1077.0
1855,C17,1x diff 2x bxb1,20,0.01,10,+,kan,3,16,sfGFP,907.0
1859,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,1,sfGFP,9852.0
1863,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,2,sfGFP,11442.0
1867,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,3,sfGFP,8806.0
1871,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,4,sfGFP,10574.5
1875,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,5,sfGFP,10748.0
1879,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,6,sfGFP,9331.0
1883,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,7,sfGFP,10185.5
1887,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,8,sfGFP,9548.5
1891,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,9,sfGFP,11653.0
1895,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,10,sfGFP,8915.5
1899,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,11,sfGFP,7750.5
1903,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,12,sfGFP,4125.5
1907,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,13,sfGFP,1985.0
1911,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,14,sfGFP,1208.5
1915,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,15,sfGFP,849.5
1919,C19,1x diff 2x bxb1,20,0.01,50,+,kan,3,16,sfGFP,597.5
1923,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,1,sfGFP,14482.5
1927,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,2,sfGFP,20487.5
1931,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,3,sfGFP,16054.5
1935,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,4,sfGFP,15716.5
1939,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,5,sfGFP,11849.5
1943,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,6,sfGFP,4491.5
1947,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,7,sfGFP,2025.5
1951,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,8,sfGFP,1068.5
1955,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,9,sfGFP,744.5
1959,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,10,sfGFP,650.0
1963,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,11,sfGFP,632.0
1967,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,12,sfGFP,540.5
1971,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,13,sfGFP,531.5
1975,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,14,sfGFP,535.0
1979,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,15,sfGFP,526.5
1983,C21,1x diff 2x bxb1,30,0.01,10,+,kan,3,16,sfGFP,474.5
1987,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,1,sfGFP,15507.0
1991,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,2,sfGFP,19617.0
1995,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,3,sfGFP,15607.0
1999,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,4,sfGFP,15603.0
2003,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,5,sfGFP,13752.0
2007,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,6,sfGFP,7211.5
2011,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,7,sfGFP,3047.0
2015,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,8,sfGFP,1237.5
2019,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,9,sfGFP,682.0
2023,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,10,sfGFP,570.5
2027,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,11,sfGFP,553.5
2031,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,12,sfGFP,499.5
2035,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,13,sfGFP,505.0
2039,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,14,sfGFP,516.5
2043,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,15,sfGFP,525.0
2047,C23,1x diff 2x bxb1,30,0.01,50,+,kan,3,16,sfGFP,478.5
2051,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,1,sfGFP,11286.5
2055,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,2,sfGFP,12022.0
2059,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,3,sfGFP,10263.0
2063,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,4,sfGFP,11463.5
2067,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,5,sfGFP,11697.5
2071,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,6,sfGFP,10859.5
2075,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,7,sfGFP,10938.5
2079,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,8,sfGFP,10180.0
2083,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,9,sfGFP,9296.5
2087,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,10,sfGFP,7465.0
2091,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,11,sfGFP,6058.5
2095,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,12,sfGFP,2939.0
2099,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,13,sfGFP,1355.5
2103,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,14,sfGFP,775.0
2107,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,15,sfGFP,479.5
2111,C3,1x diff 2x bxb1,20,0.01,50,+,carb,3,16,sfGFP,363.5
2115,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,1,sfGFP,16292.5
2119,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,2,sfGFP,20896.0
2123,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,3,sfGFP,16234.0
2127,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,4,sfGFP,14850.5
2131,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,5,sfGFP,10336.0
2135,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,6,sfGFP,2853.5
2139,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,7,sfGFP,1153.5
2143,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,8,sfGFP,658.0
2147,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,9,sfGFP,432.0
2151,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,10,sfGFP,356.0
2155,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,11,sfGFP,339.0
2159,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,12,sfGFP,311.0
2163,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,13,sfGFP,310.0
2167,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,14,sfGFP,325.0
2171,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,15,sfGFP,302.0
2175,C5,1x diff 2x bxb1,30,0.01,10,+,carb,3,16,sfGFP,280.0
2179,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,1,sfGFP,18450.0
2183,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,2,sfGFP,20750.5
2187,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,3,sfGFP,17659.0
2191,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,4,sfGFP,16374.0
2195,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,5,sfGFP,8896.0
2199,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,6,sfGFP,1984.0
2203,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,7,sfGFP,568.5
2207,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,8,sfGFP,352.0
2211,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,9,sfGFP,283.0
2215,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,10,sfGFP,284.0
2219,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,11,sfGFP,296.0
2223,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,12,sfGFP,277.0
2227,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,13,sfGFP,292.5
2231,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,14,sfGFP,291.5
2235,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,15,sfGFP,292.5
2239,C7,1x diff 2x bxb1,30,0.01,50,+,carb,3,16,sfGFP,273.5
2243,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,1,sfGFP,19197.5
2247,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,2,sfGFP,25156.0
2251,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,3,sfGFP,16555.0
2255,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,4,sfGFP,18194.0
2259,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,5,sfGFP,19917.5
2263,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,6,sfGFP,16294.5
2267,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,7,sfGFP,17491.5
2271,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,8,sfGFP,16080.5
2275,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,9,sfGFP,14108.5
2279,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,10,sfGFP,11745.5
2283,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,11,sfGFP,11273.5
2287,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,12,sfGFP,9405.5
2291,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,13,sfGFP,8164.0
2295,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,14,sfGFP,7256.0
2299,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,15,sfGFP,6207.5
2303,C9,split pir 2x bxb1,20,0.01,10,+,carb,3,16,sfGFP,6424.0
2307,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,1,sfGFP,11259.0
2311,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,2,sfGFP,15296.0
2315,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,3,sfGFP,12319.0
2319,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,4,sfGFP,12767.0
2323,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,5,sfGFP,13442.0
2327,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,6,sfGFP,12193.0
2331,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,7,sfGFP,12278.0
2335,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,8,sfGFP,11903.5
2339,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,9,sfGFP,12179.5
2343,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,10,sfGFP,10324.5
2347,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,11,sfGFP,8166.5
2351,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,12,sfGFP,4814.0
2355,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,13,sfGFP,2734.5
2359,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,14,sfGFP,1797.0
2363,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,15,sfGFP,1144.0
2367,D1,1x diff 2x bxb1,20,0.01,10,+,carb,4,16,sfGFP,941.0
2371,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,1,sfGFP,27031.5
2375,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,2,sfGFP,23830.0
2379,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,3,sfGFP,20639.0
2383,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,4,sfGFP,22401.5
2387,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,5,sfGFP,22255.0
2391,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,6,sfGFP,19197.5
2395,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,7,sfGFP,19576.5
2399,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,8,sfGFP,13627.5
2403,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,9,sfGFP,10035.0
2407,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,10,sfGFP,5979.0
2411,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,11,sfGFP,4806.0
2415,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,12,sfGFP,3911.5
2419,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,13,sfGFP,3140.0
2423,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,14,sfGFP,3002.5
2427,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,15,sfGFP,2731.5
2431,D11,split pir 2x bxb1,20,0.01,50,+,carb,4,16,sfGFP,3161.5
2435,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,1,sfGFP,23317.5
2439,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,2,sfGFP,27602.0
2443,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,3,sfGFP,6365.0
2447,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,4,sfGFP,4110.0
2451,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,5,sfGFP,15608.5
2455,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,6,sfGFP,13251.5
2459,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,7,sfGFP,12373.0
2463,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,8,sfGFP,12220.5
2467,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,9,sfGFP,9803.5
2471,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,10,sfGFP,7609.5
2475,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,11,sfGFP,6784.0
2479,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,12,sfGFP,5702.0
2483,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,13,sfGFP,4936.0
2487,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,14,sfGFP,4597.0
2491,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,15,sfGFP,3800.0
2495,D13,split pir 2x bxb1,30,0.01,10,+,carb,4,16,sfGFP,3875.0
2499,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,1,sfGFP,34971.0
2503,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,2,sfGFP,25519.5
2507,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,3,sfGFP,18907.0
2511,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,4,sfGFP,14677.0
2515,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,5,sfGFP,17722.0
2519,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,6,sfGFP,12260.0
2523,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,7,sfGFP,11335.5
2527,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,8,sfGFP,9510.5
2531,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,9,sfGFP,10238.0
2535,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,10,sfGFP,8284.5
2539,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,11,sfGFP,8712.0
2543,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,12,sfGFP,7877.0
2547,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,13,sfGFP,6659.0
2551,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,14,sfGFP,5686.5
2555,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,15,sfGFP,5248.5
2559,D15,split pir 2x bxb1,30,0.01,50,+,carb,4,16,sfGFP,5196.5
2563,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,1,sfGFP,10948.0
2567,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,2,sfGFP,14764.0
2571,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,3,sfGFP,11151.5
2575,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,4,sfGFP,12024.5
2579,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,5,sfGFP,11886.0
2583,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,6,sfGFP,10947.5
2587,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,7,sfGFP,11952.5
2591,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,8,sfGFP,10349.5
2595,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,9,sfGFP,10402.5
2599,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,10,sfGFP,8478.5
2603,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,11,sfGFP,6425.0
2607,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,12,sfGFP,3392.5
2611,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,13,sfGFP,1893.5
2615,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,14,sfGFP,1308.0
2619,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,15,sfGFP,930.5
2623,D17,1x diff 2x bxb1,20,0.01,10,+,kan,4,16,sfGFP,821.0
2627,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,1,sfGFP,10610.0
2631,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,2,sfGFP,12261.5
2635,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,3,sfGFP,9536.0
2639,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,4,sfGFP,11003.0
2643,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,5,sfGFP,10522.5
2647,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,6,sfGFP,9397.5
2651,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,7,sfGFP,10785.5
2655,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,8,sfGFP,10106.5
2659,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,9,sfGFP,11579.0
2663,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,10,sfGFP,8490.0
2667,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,11,sfGFP,6783.0
2671,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,12,sfGFP,3350.5
2675,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,13,sfGFP,1560.0
2679,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,14,sfGFP,999.5
2683,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,15,sfGFP,689.0
2687,D19,1x diff 2x bxb1,20,0.01,50,+,kan,4,16,sfGFP,530.5
2691,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,1,sfGFP,15348.5
2695,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,2,sfGFP,20669.0
2699,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,3,sfGFP,16328.0
2703,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,4,sfGFP,15969.5
2707,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,5,sfGFP,10011.5
2711,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,6,sfGFP,3270.0
2715,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,7,sfGFP,1512.5
2719,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,8,sfGFP,945.0
2723,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,9,sfGFP,676.5
2727,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,10,sfGFP,611.5
2731,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,11,sfGFP,589.5
2735,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,12,sfGFP,525.0
2739,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,13,sfGFP,509.0
2743,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,14,sfGFP,519.5
2747,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,15,sfGFP,506.0
2751,D21,1x diff 2x bxb1,30,0.01,10,+,kan,4,16,sfGFP,456.5
2755,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,1,sfGFP,17157.5
2759,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,2,sfGFP,20643.5
2763,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,3,sfGFP,16238.0
2767,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,4,sfGFP,15759.0
2771,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,5,sfGFP,11730.0
2775,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,6,sfGFP,4939.5
2779,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,7,sfGFP,2006.0
2783,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,8,sfGFP,875.0
2787,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,9,sfGFP,553.0
2791,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,10,sfGFP,520.5
2795,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,11,sfGFP,494.0
2799,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,12,sfGFP,481.5
2803,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,13,sfGFP,488.0
2807,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,14,sfGFP,507.5
2811,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,15,sfGFP,502.0
2815,D23,1x diff 2x bxb1,30,0.01,50,+,kan,4,16,sfGFP,461.0
2819,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,1,sfGFP,12010.0
2823,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,2,sfGFP,12024.0
2827,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,3,sfGFP,10339.5
2831,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,4,sfGFP,11345.0
2835,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,5,sfGFP,11624.0
2839,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,6,sfGFP,11128.0
2843,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,7,sfGFP,11090.5
2847,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,8,sfGFP,10167.0
2851,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,9,sfGFP,9550.5
2855,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,10,sfGFP,7128.5
2859,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,11,sfGFP,4399.5
2863,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,12,sfGFP,1888.5
2867,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,13,sfGFP,843.5
2871,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,14,sfGFP,542.0
2875,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,15,sfGFP,382.5
2879,D3,1x diff 2x bxb1,20,0.01,50,+,carb,4,16,sfGFP,322.5
2883,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,1,sfGFP,16640.5
2887,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,2,sfGFP,21148.5
2891,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,3,sfGFP,15949.0
2895,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,4,sfGFP,14916.5
2899,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,5,sfGFP,9930.0
2903,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,6,sfGFP,2655.5
2907,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,7,sfGFP,1112.0
2911,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,8,sfGFP,636.0
2915,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,9,sfGFP,434.5
2919,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,10,sfGFP,341.0
2923,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,11,sfGFP,339.5
2927,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,12,sfGFP,308.0
2931,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,13,sfGFP,312.5
2935,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,14,sfGFP,313.5
2939,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,15,sfGFP,298.0
2943,D5,1x diff 2x bxb1,30,0.01,10,+,carb,4,16,sfGFP,281.5
2947,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,1,sfGFP,19069.5
2951,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,2,sfGFP,21595.5
2955,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,3,sfGFP,17639.5
2959,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,4,sfGFP,15955.5
2963,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,5,sfGFP,6971.0
2967,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,6,sfGFP,1385.0
2971,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,7,sfGFP,456.5
2975,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,8,sfGFP,331.0
2979,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,9,sfGFP,285.0
2983,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,10,sfGFP,279.0
2987,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,11,sfGFP,287.5
2991,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,12,sfGFP,274.0
2995,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,13,sfGFP,290.0
2999,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,14,sfGFP,292.0
3003,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,15,sfGFP,288.0
3007,D7,1x diff 2x bxb1,30,0.01,50,+,carb,4,16,sfGFP,267.5
3011,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,1,sfGFP,18970.0
3015,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,2,sfGFP,25101.0
3019,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,3,sfGFP,16771.0
3023,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,4,sfGFP,19006.0
3027,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,5,sfGFP,20043.5
3031,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,6,sfGFP,16730.0
3035,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,7,sfGFP,17835.0
3039,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,8,sfGFP,15593.5
3043,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,9,sfGFP,13545.5
3047,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,10,sfGFP,11017.5
3051,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,11,sfGFP,10228.5
3055,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,12,sfGFP,8458.5
3059,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,13,sfGFP,7052.0
3063,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,14,sfGFP,6312.5
3067,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,15,sfGFP,5271.5
3071,D9,split pir 2x bxb1,20,0.01,10,+,carb,4,16,sfGFP,5660.5
