,strain,sal,las,iptg,chlor,cole1,plate,measurement,std
954,split pir 2x bxb1,20,0.01,10,-,kan,11,1.1015625,0.09634144542793024
955,split pir 2x bxb1,20,0.01,10,-,kan,12,1.2521874999999998,0.034663625954099386
956,split pir 2x bxb1,20,0.01,10,-,kan,13,1.28525,0.0252911616408352
957,split pir 2x bxb1,20,0.01,10,-,kan,14,1.2723749999999998,0.053678108067575295
958,split pir 2x bxb1,20,0.01,10,-,kan,15,1.242375,0.027069685205832274
959,split pir 2x bxb1,20,0.01,10,-,kan,16,1.1961875000000002,0.037999941259353034
960,split pir 2x bxb1,20,0.01,50,+,carb,1,1.1908124999999998,0.05051940044605208
961,split pir 2x bxb1,20,0.01,50,+,carb,2,1.2345,0.017077554190892068
962,split pir 2x bxb1,20,0.01,50,+,carb,3,1.2515625000000001,0.02507337446661016
963,split pir 2x bxb1,20,0.01,50,+,carb,4,1.2450625,0.018921713717314333
964,split pir 2x bxb1,20,0.01,50,+,carb,5,1.2339375000000001,0.019891558690632017
965,split pir 2x bxb1,20,0.01,50,+,carb,6,1.2079375,0.023830408994751737
966,split pir 2x bxb1,20,0.01,50,+,carb,7,1.2661874999999998,0.025862186268206862
967,split pir 2x bxb1,20,0.01,50,+,carb,8,1.2885624999999998,0.0252606943406437
968,split pir 2x bxb1,20,0.01,50,+,carb,9,1.4090625,0.041991867835162025
969,split pir 2x bxb1,20,0.01,50,+,carb,10,1.4138125000000001,0.031742195328705855
970,split pir 2x bxb1,20,0.01,50,+,carb,11,1.4247500000000002,0.03024306295901369
971,split pir 2x bxb1,20,0.01,50,+,carb,12,1.4603125,0.021399161365410042
972,split pir 2x bxb1,20,0.01,50,+,carb,13,1.44925,0.022848882435940424
973,split pir 2x bxb1,20,0.01,50,+,carb,14,1.4673125,0.015606632060944944
974,split pir 2x bxb1,20,0.01,50,+,carb,15,1.4631874999999999,0.00994246843452013
975,split pir 2x bxb1,20,0.01,50,+,carb,16,1.3784375,0.02719957654607359
976,split pir 2x bxb1,20,0.01,50,+,kan,1,1.1262500000000002,0.05230951839087914
977,split pir 2x bxb1,20,0.01,50,+,kan,2,1.1860624999999998,0.036106427504571235
978,split pir 2x bxb1,20,0.01,50,+,kan,3,1.2040000000000002,0.04778822329522508
979,split pir 2x bxb1,20,0.01,50,+,kan,4,1.2098125,0.057470450481716485
980,split pir 2x bxb1,20,0.01,50,+,kan,5,1.1621875,0.05108322166537929
981,split pir 2x bxb1,20,0.01,50,+,kan,6,1.1481249999999998,0.06764072632033791
982,split pir 2x bxb1,20,0.01,50,+,kan,7,1.2189375,0.01909831237869681
983,split pir 2x bxb1,20,0.01,50,+,kan,8,1.2901875,0.014262682326366766
984,split pir 2x bxb1,20,0.01,50,+,kan,9,1.383875,0.02675250322066006
985,split pir 2x bxb1,20,0.01,50,+,kan,10,1.4157499999999998,0.01949725255370254
986,split pir 2x bxb1,20,0.01,50,+,kan,11,1.4162499999999998,0.019817020101778257
987,split pir 2x bxb1,20,0.01,50,+,kan,12,1.4243124999999999,0.015250146369321014
988,split pir 2x bxb1,20,0.01,50,+,kan,13,1.3850625,0.021249264693160578
989,split pir 2x bxb1,20,0.01,50,+,kan,14,1.42475,0.015542568274626599
990,split pir 2x bxb1,20,0.01,50,+,kan,15,1.4172500000000001,0.019305809636331914
991,split pir 2x bxb1,20,0.01,50,+,kan,16,1.4181875,0.014446792773088845
992,split pir 2x bxb1,20,0.01,50,-,carb,1,0.625125,0.061170575326003646
993,split pir 2x bxb1,20,0.01,50,-,carb,2,0.9454374999999999,0.11067695511197052
994,split pir 2x bxb1,20,0.01,50,-,carb,3,1.281625,0.049994821160367665
995,split pir 2x bxb1,20,0.01,50,-,carb,4,1.3751875,0.030826632154680712
996,split pir 2x bxb1,20,0.01,50,-,carb,5,1.1236875000000002,0.18228077586514715
997,split pir 2x bxb1,20,0.01,50,-,carb,6,0.6295,0.06310082634731723
998,split pir 2x bxb1,20,0.01,50,-,carb,7,0.8061875,0.1124569560511297
999,split pir 2x bxb1,20,0.01,50,-,carb,8,1.2673125,0.03946692783657157
1000,split pir 2x bxb1,20,0.01,50,-,carb,9,1.3723124999999998,0.050618275567511854
1001,split pir 2x bxb1,20,0.01,50,-,carb,10,1.0383125,0.04772909976404027
1002,split pir 2x bxb1,20,0.01,50,-,carb,11,1.393875,0.024494532917717415
1003,split pir 2x bxb1,20,0.01,50,-,carb,12,1.37625,0.022467436753793566
1004,split pir 2x bxb1,20,0.01,50,-,carb,13,1.4386875,0.024247146371127012
1005,split pir 2x bxb1,20,0.01,50,-,carb,14,1.4090625000000003,0.030456570367843973
1006,split pir 2x bxb1,20,0.01,50,-,carb,15,1.367125,0.0338228050707971
1007,split pir 2x bxb1,20,0.01,50,-,carb,16,1.368875,0.038540099710746574
1008,split pir 2x bxb1,20,0.01,50,-,kan,1,1.080125,0.05464152659444494
1009,split pir 2x bxb1,20,0.01,50,-,kan,2,0.9875,0.06411095293094841
1010,split pir 2x bxb1,20,0.01,50,-,kan,3,0.761375,0.05910447771289657
1011,split pir 2x bxb1,20,0.01,50,-,kan,4,0.8065625000000001,0.07437714582738822
1012,split pir 2x bxb1,20,0.01,50,-,kan,5,0.84775,0.0627483636667694
1013,split pir 2x bxb1,20,0.01,50,-,kan,6,1.1183125,0.03820053991765037
1014,split pir 2x bxb1,20,0.01,50,-,kan,7,1.2365,0.04698479997373014
1015,split pir 2x bxb1,20,0.01,50,-,kan,8,1.30575,0.047364845311988056
1016,split pir 2x bxb1,20,0.01,50,-,kan,9,1.2289374999999998,0.06203825864508355
1017,split pir 2x bxb1,20,0.01,50,-,kan,10,0.9181249999999999,0.0842117865859643
1018,split pir 2x bxb1,20,0.01,50,-,kan,11,1.1025625000000001,0.056786842980696625
1019,split pir 2x bxb1,20,0.01,50,-,kan,12,1.1321249999999998,0.06734917010836675
1020,split pir 2x bxb1,20,0.01,50,-,kan,13,1.2583125,0.03746039575338204
1021,split pir 2x bxb1,20,0.01,50,-,kan,14,1.2784375000000001,0.07073311888459922
1022,split pir 2x bxb1,20,0.01,50,-,kan,15,1.2175625,0.05628463219590737
1023,split pir 2x bxb1,20,0.01,50,-,kan,16,1.146625,0.06929942795063829
1024,split pir 2x bxb1,30,0.01,10,+,carb,1,1.2305,0.03714065927563182
1025,split pir 2x bxb1,30,0.01,10,+,carb,2,1.1751249999999998,0.025489143347147362
1026,split pir 2x bxb1,30,0.01,10,+,carb,3,0.668375,0.299621398005645
1027,split pir 2x bxb1,30,0.01,10,+,carb,4,0.724125,0.19242285095962114
1028,split pir 2x bxb1,30,0.01,10,+,carb,5,1.2451249999999998,0.05248452152777994
1029,split pir 2x bxb1,30,0.01,10,+,carb,6,1.2023750000000004,0.09005147337574697
1030,split pir 2x bxb1,30,0.01,10,+,carb,7,1.320375,0.06136643452013723
1031,split pir 2x bxb1,30,0.01,10,+,carb,8,1.352125,0.04755429228035799
1032,split pir 2x bxb1,30,0.01,10,+,carb,9,1.414,0.0790966858615816
1033,split pir 2x bxb1,30,0.01,10,+,carb,10,1.4682499999999998,0.033906383722580244
1034,split pir 2x bxb1,30,0.01,10,+,carb,11,1.4690625,0.03228604021643308
1035,split pir 2x bxb1,30,0.01,10,+,carb,12,1.49175,0.019385193171225112
1036,split pir 2x bxb1,30,0.01,10,+,carb,13,1.487625,0.01475695961717242
1037,split pir 2x bxb1,30,0.01,10,+,carb,14,1.4928124999999999,0.017094145823309547
1038,split pir 2x bxb1,30,0.01,10,+,carb,15,1.485625,0.017210358176732655
1039,split pir 2x bxb1,30,0.01,10,+,carb,16,1.4403125,0.030943424757358128
1040,split pir 2x bxb1,30,0.01,10,+,kan,1,1.1531875,0.04114689495315191
1041,split pir 2x bxb1,30,0.01,10,+,kan,2,1.0746250000000002,0.0862172297994184
1042,split pir 2x bxb1,30,0.01,10,+,kan,3,0.5609375,0.22666391695636076
1043,split pir 2x bxb1,30,0.01,10,+,kan,4,0.5249375000000001,0.14838088958102774
1044,split pir 2x bxb1,30,0.01,10,+,kan,5,1.102375,0.09699917157230915
1045,split pir 2x bxb1,30,0.01,10,+,kan,6,1.1368749999999999,0.14124288856940226
1046,split pir 2x bxb1,30,0.01,10,+,kan,7,1.2709375,0.0575719658340759
1047,split pir 2x bxb1,30,0.01,10,+,kan,8,1.3265,0.04119639373953565
1048,split pir 2x bxb1,30,0.01,10,+,kan,9,1.4091875,0.03461207210951525
1049,split pir 2x bxb1,30,0.01,10,+,kan,10,1.4199375,0.03365628523343436
1050,split pir 2x bxb1,30,0.01,10,+,kan,11,1.4228750000000001,0.02829784191670556
1051,split pir 2x bxb1,30,0.01,10,+,kan,12,1.4244375,0.03334070602988825
1052,split pir 2x bxb1,30,0.01,10,+,kan,13,1.3880625,0.03867394610254885
1053,split pir 2x bxb1,30,0.01,10,+,kan,14,1.4199375,0.02696351701837135
1054,split pir 2x bxb1,30,0.01,10,+,kan,15,1.4133125,0.030087892083029064
1055,split pir 2x bxb1,30,0.01,10,+,kan,16,1.427625,0.031815034630995345
1056,split pir 2x bxb1,30,0.01,10,-,carb,1,0.8185000000000001,0.1595372773277232
1057,split pir 2x bxb1,30,0.01,10,-,carb,2,0.8944375000000001,0.07265202656695625
1058,split pir 2x bxb1,30,0.01,10,-,carb,3,0.9986875000000001,0.08098101078118781
1059,split pir 2x bxb1,30,0.01,10,-,carb,4,1.108125,0.0927233789289411
1060,split pir 2x bxb1,30,0.01,10,-,carb,5,1.2176874999999998,0.04147627333789766
1061,split pir 2x bxb1,30,0.01,10,-,carb,6,1.1673125,0.05627289216716282
1062,split pir 2x bxb1,30,0.01,10,-,carb,7,1.27625,0.06828877757623973
1063,split pir 2x bxb1,30,0.01,10,-,carb,8,1.3255,0.13624583873068769
1064,split pir 2x bxb1,30,0.01,10,-,carb,9,0.86725,0.28312793675550385
1065,split pir 2x bxb1,30,0.01,10,-,carb,10,1.05175,0.08055964959492523
1066,split pir 2x bxb1,30,0.01,10,-,carb,11,1.355625,0.023523164874529285
1067,split pir 2x bxb1,30,0.01,10,-,carb,12,1.4025625000000002,0.02802478176288162
1068,split pir 2x bxb1,30,0.01,10,-,carb,13,1.3905625,0.04591252357939582
1069,split pir 2x bxb1,30,0.01,10,-,carb,14,1.3722500000000002,0.07373940601876311
1070,split pir 2x bxb1,30,0.01,10,-,carb,15,1.3193750000000002,0.0477828047373888
1071,split pir 2x bxb1,30,0.01,10,-,carb,16,1.3843125,0.022545093701291215
1072,split pir 2x bxb1,30,0.01,10,-,kan,1,1.116375,0.04948647001237517
1073,split pir 2x bxb1,30,0.01,10,-,kan,2,1.01825,0.07270439169285836
1074,split pir 2x bxb1,30,0.01,10,-,kan,3,0.6009375,0.04392561691574258
1075,split pir 2x bxb1,30,0.01,10,-,kan,4,0.6655,0.07390051227349996
1076,split pir 2x bxb1,30,0.01,10,-,kan,5,0.94425,0.1076313151457326
1077,split pir 2x bxb1,30,0.01,10,-,kan,6,1.1898125,0.05159383787956519
1078,split pir 2x bxb1,30,0.01,10,-,kan,7,1.2520625,0.03274843235070299
1079,split pir 2x bxb1,30,0.01,10,-,kan,8,1.3171249999999999,0.03747260904409283
1080,split pir 2x bxb1,30,0.01,10,-,kan,9,1.1715624999999998,0.05000959729320536
1081,split pir 2x bxb1,30,0.01,10,-,kan,10,0.9385625,0.09035068088129879
1082,split pir 2x bxb1,30,0.01,10,-,kan,11,1.2626875,0.06779587929955624
1083,split pir 2x bxb1,30,0.01,10,-,kan,12,1.3178125,0.02584146377432982
1084,split pir 2x bxb1,30,0.01,10,-,kan,13,1.2395,0.06279729293528503
1085,split pir 2x bxb1,30,0.01,10,-,kan,14,1.3076249999999998,0.04697776829826751
1086,split pir 2x bxb1,30,0.01,10,-,kan,15,1.2028750000000001,0.03327885429003143
1087,split pir 2x bxb1,30,0.01,10,-,kan,16,1.2675625,0.07571159446025609
1088,split pir 2x bxb1,30,0.01,50,+,carb,1,1.1361875,0.07991912764967918
1089,split pir 2x bxb1,30,0.01,50,+,carb,2,1.09375,0.05176181714628751
1090,split pir 2x bxb1,30,0.01,50,+,carb,3,0.8464375000000001,0.2312293909735525
1091,split pir 2x bxb1,30,0.01,50,+,carb,4,0.8930625,0.1376995791828822
1092,split pir 2x bxb1,30,0.01,50,+,carb,5,1.2002499999999998,0.08387235199141271
1093,split pir 2x bxb1,30,0.01,50,+,carb,6,1.2726875,0.04579452361207777
1094,split pir 2x bxb1,30,0.01,50,+,carb,7,1.3538750000000004,0.011503881332588785
1095,split pir 2x bxb1,30,0.01,50,+,carb,8,1.3779374999999998,0.025752167037802084
1096,split pir 2x bxb1,30,0.01,50,+,carb,9,1.4295,0.05580642564129287
1097,split pir 2x bxb1,30,0.01,50,+,carb,10,1.4601875,0.05627479612198893
1098,split pir 2x bxb1,30,0.01,50,+,carb,11,1.4495,0.039049419238410404
1099,split pir 2x bxb1,30,0.01,50,+,carb,12,1.4629375,0.04121757383516335
1100,split pir 2x bxb1,30,0.01,50,+,carb,13,1.4765000000000001,0.024790551195393626
1101,split pir 2x bxb1,30,0.01,50,+,carb,14,1.4726249999999999,0.02875978094492377
1102,split pir 2x bxb1,30,0.01,50,+,carb,15,1.4735,0.02193822495749637
1103,split pir 2x bxb1,30,0.01,50,+,carb,16,1.4200624999999998,0.045434755026143976
1104,split pir 2x bxb1,30,0.01,50,+,kan,1,1.0214375,0.08742116346416683
1105,split pir 2x bxb1,30,0.01,50,+,kan,2,0.8995625,0.20692639089782625
1106,split pir 2x bxb1,30,0.01,50,+,kan,3,0.57725,0.2922535591864414
1107,split pir 2x bxb1,30,0.01,50,+,kan,4,0.6294375000000001,0.1562032644390909
1108,split pir 2x bxb1,30,0.01,50,+,kan,5,1.1255000000000002,0.09295390562762045
1109,split pir 2x bxb1,30,0.01,50,+,kan,6,1.2508124999999999,0.05323863896242489
1110,split pir 2x bxb1,30,0.01,50,+,kan,7,1.2962500000000001,0.039115214431215975
1111,split pir 2x bxb1,30,0.01,50,+,kan,8,1.3193125,0.0303537918318524
1112,split pir 2x bxb1,30,0.01,50,+,kan,9,1.3945624999999997,0.02811638757024094
1113,split pir 2x bxb1,30,0.01,50,+,kan,10,1.4241875,0.018055346457885722
1114,split pir 2x bxb1,30,0.01,50,+,kan,11,1.4241875,0.024032622917312074
1115,split pir 2x bxb1,30,0.01,50,+,kan,12,1.417625,0.018187024416953346
1116,split pir 2x bxb1,30,0.01,50,+,kan,13,1.4060000000000001,0.020483442790982017
1117,split pir 2x bxb1,30,0.01,50,+,kan,14,1.424375,0.01173441215278495
1118,split pir 2x bxb1,30,0.01,50,+,kan,15,1.4285,0.02050957964325105
1119,split pir 2x bxb1,30,0.01,50,+,kan,16,1.4415624999999999,0.010051430246487338
1120,split pir 2x bxb1,30,0.01,50,-,carb,1,0.7346874999999999,0.145610031419542
1121,split pir 2x bxb1,30,0.01,50,-,carb,2,1.0495,0.06946993183076708
1122,split pir 2x bxb1,30,0.01,50,-,carb,3,1.3203125000000002,0.05727623385214594
1123,split pir 2x bxb1,30,0.01,50,-,carb,4,1.3763125,0.033765935391414
1124,split pir 2x bxb1,30,0.01,50,-,carb,5,0.9611250000000001,0.07103557961633429
1125,split pir 2x bxb1,30,0.01,50,-,carb,6,0.6225,0.0400606682777153
1126,split pir 2x bxb1,30,0.01,50,-,carb,7,0.6913125,0.038093810427117195
1127,split pir 2x bxb1,30,0.01,50,-,carb,8,1.1862500000000002,0.04981680726134794
1128,split pir 2x bxb1,30,0.01,50,-,carb,9,1.288125,0.05980250233656016
1129,split pir 2x bxb1,30,0.01,50,-,carb,10,1.095125,0.07992261882596187
1130,split pir 2x bxb1,30,0.01,50,-,carb,11,1.3988125,0.036490642146798535
1131,split pir 2x bxb1,30,0.01,50,-,carb,12,1.4158749999999998,0.041249025962525894
1132,split pir 2x bxb1,30,0.01,50,-,carb,13,1.4603125000000001,0.01349851182273699
1133,split pir 2x bxb1,30,0.01,50,-,carb,14,1.4044999999999999,0.054618155014087205
1134,split pir 2x bxb1,30,0.01,50,-,carb,15,1.3063125000000002,0.033093954454379924
1135,split pir 2x bxb1,30,0.01,50,-,carb,16,1.455375,0.029007080416438232
1136,split pir 2x bxb1,30,0.01,50,-,kan,1,1.0335,0.03708099243547834
1137,split pir 2x bxb1,30,0.01,50,-,kan,2,0.9170000000000001,0.08238671876322928
1138,split pir 2x bxb1,30,0.01,50,-,kan,3,0.6519999999999999,0.05294741326475329
1139,split pir 2x bxb1,30,0.01,50,-,kan,4,0.7415624999999999,0.02691181033885097
1140,split pir 2x bxb1,30,0.01,50,-,kan,5,0.9885625,0.06792613503967795
1141,split pir 2x bxb1,30,0.01,50,-,kan,6,1.2440625,0.013926945875839739
1142,split pir 2x bxb1,30,0.01,50,-,kan,7,1.2470625,0.023622685071769508
1143,split pir 2x bxb1,30,0.01,50,-,kan,8,1.3378749999999997,0.022959202947837723
1144,split pir 2x bxb1,30,0.01,50,-,kan,9,1.274875,0.030576309690440336
1145,split pir 2x bxb1,30,0.01,50,-,kan,10,1.0321875,0.06778586952413353
1146,split pir 2x bxb1,30,0.01,50,-,kan,11,1.119375,0.24188984358292395
1147,split pir 2x bxb1,30,0.01,50,-,kan,12,1.2881250000000002,0.027243282265017696
1148,split pir 2x bxb1,30,0.01,50,-,kan,13,1.2333125,0.02753301589520689
1149,split pir 2x bxb1,30,0.01,50,-,kan,14,1.2538125000000002,0.04377127033960577
1150,split pir 2x bxb1,30,0.01,50,-,kan,15,1.202875,0.030710340278153798
1151,split pir 2x bxb1,30,0.01,50,-,kan,16,1.2488124999999999,0.065393281382723
