,strain,sal,las,iptg,chlor,cole1,plate,measurement,std
326,1x diff 2x bxb1,20,0.01,50,+,carb,7,94412.5625,10978.301102751666
327,1x diff 2x bxb1,20,0.01,50,+,carb,8,107147.9375,12461.638370952389
328,1x diff 2x bxb1,20,0.01,50,+,carb,9,119803.8125,14183.328996540526
329,1x diff 2x bxb1,20,0.01,50,+,carb,10,129542.375,15177.527242486787
330,1x diff 2x bxb1,20,0.01,50,+,carb,11,136542.3125,15892.395829761525
331,1x diff 2x bxb1,20,0.01,50,+,carb,12,140246.125,16703.726564003613
332,1x diff 2x bxb1,20,0.01,50,+,carb,13,141984.625,17229.330363303652
333,1x diff 2x bxb1,20,0.01,50,+,carb,14,143045.1875,17602.390062832583
334,1x diff 2x bxb1,20,0.01,50,+,carb,15,143661.8125,17789.46457464863
335,1x diff 2x bxb1,20,0.01,50,+,carb,16,144117.875,17903.905399481184
336,1x diff 2x bxb1,20,0.01,50,+,kan,1,11267.9375,1774.5134229959651
337,1x diff 2x bxb1,20,0.01,50,+,kan,2,23019.8125,2532.608155037863
338,1x diff 2x bxb1,20,0.01,50,+,kan,3,32271.75,3334.3309566645335
339,1x diff 2x bxb1,20,0.01,50,+,kan,4,43134.3125,4349.43154690932
340,1x diff 2x bxb1,20,0.01,50,+,kan,5,53598.6875,5212.490794356379
341,1x diff 2x bxb1,20,0.01,50,+,kan,6,63206.125,6011.63808048308
342,1x diff 2x bxb1,20,0.01,50,+,kan,7,73779.375,6864.013006512402
343,1x diff 2x bxb1,20,0.01,50,+,kan,8,83386.5,6835.565845529644
344,1x diff 2x bxb1,20,0.01,50,+,kan,9,94585.25,6477.32128826636
345,1x diff 2x bxb1,20,0.01,50,+,kan,10,102872.3125,5725.763966104068
346,1x diff 2x bxb1,20,0.01,50,+,kan,11,109786.25,3866.3903985869956
347,1x diff 2x bxb1,20,0.01,50,+,kan,12,113442.125,2522.615560852886
348,1x diff 2x bxb1,20,0.01,50,+,kan,13,115230.5,1947.3804016091538
349,1x diff 2x bxb1,20,0.01,50,+,kan,14,116343.5625,1703.3927790798625
350,1x diff 2x bxb1,20,0.01,50,+,kan,15,117132.1875,1611.284800965189
351,1x diff 2x bxb1,20,0.01,50,+,kan,16,117724.6875,1586.7003258672203
352,1x diff 2x bxb1,20,0.01,50,-,carb,1,15864.125,817.1978143981678
353,1x diff 2x bxb1,20,0.01,50,-,carb,2,40476.0625,3103.874116527602
354,1x diff 2x bxb1,20,0.01,50,-,carb,3,59888.125,4779.584469012821
355,1x diff 2x bxb1,20,0.01,50,-,carb,4,77817.875,6619.809097107168
356,1x diff 2x bxb1,20,0.01,50,-,carb,5,90925.0,8308.46580302284
357,1x diff 2x bxb1,20,0.01,50,-,carb,6,97568.0,10076.145237993685
358,1x diff 2x bxb1,20,0.01,50,-,carb,7,100560.875,11229.989885983234
359,1x diff 2x bxb1,20,0.01,50,-,carb,8,101511.0625,11633.72543954337
360,1x diff 2x bxb1,20,0.01,50,-,carb,9,102074.375,11724.847738121927
361,1x diff 2x bxb1,20,0.01,50,-,carb,10,102475.4375,11756.646407268347
362,1x diff 2x bxb1,20,0.01,50,-,carb,11,102821.8125,11784.51542714755
363,1x diff 2x bxb1,20,0.01,50,-,carb,12,103138.125,11805.896812761468
364,1x diff 2x bxb1,20,0.01,50,-,carb,13,103430.75,11817.63203861078
365,1x diff 2x bxb1,20,0.01,50,-,carb,14,103714.4375,11820.583513629035
366,1x diff 2x bxb1,20,0.01,50,-,carb,15,103982.875,11821.23386341593
367,1x diff 2x bxb1,20,0.01,50,-,carb,16,104250.875,11822.890122101519
368,1x diff 2x bxb1,20,0.01,50,-,kan,1,14913.4375,1626.6164583818068
369,1x diff 2x bxb1,20,0.01,50,-,kan,2,31679.0,2609.9952791418723
370,1x diff 2x bxb1,20,0.01,50,-,kan,3,46863.4375,2756.2921838365705
371,1x diff 2x bxb1,20,0.01,50,-,kan,4,64128.9375,3366.0140314356117
372,1x diff 2x bxb1,20,0.01,50,-,kan,5,79486.875,4119.509131212461
373,1x diff 2x bxb1,20,0.01,50,-,kan,6,90652.1875,3843.0986747814754
374,1x diff 2x bxb1,20,0.01,50,-,kan,7,100646.6875,2210.0003221961633
375,1x diff 2x bxb1,20,0.01,50,-,kan,8,105653.125,1201.5586529290117
376,1x diff 2x bxb1,20,0.01,50,-,kan,9,108581.9375,3119.0485549912264
377,1x diff 2x bxb1,20,0.01,50,-,kan,10,110291.75,4643.4459802423235
378,1x diff 2x bxb1,20,0.01,50,-,kan,11,111142.875,5251.754086221368
379,1x diff 2x bxb1,20,0.01,50,-,kan,12,111551.6875,5427.320299963221
380,1x diff 2x bxb1,20,0.01,50,-,kan,13,111935.125,5489.550851715594
381,1x diff 2x bxb1,20,0.01,50,-,kan,14,112355.625,5513.387121685852
382,1x diff 2x bxb1,20,0.01,50,-,kan,15,112772.4375,5529.697475821539
383,1x diff 2x bxb1,20,0.01,50,-,kan,16,113172.0,5546.943405413218
384,1x diff 2x bxb1,30,0.01,10,+,carb,1,16990.5,1141.9400472128868
385,1x diff 2x bxb1,30,0.01,10,+,carb,2,40008.0625,2048.8582959698047
386,1x diff 2x bxb1,30,0.01,10,+,carb,3,57908.0625,2764.808911473682
387,1x diff 2x bxb1,30,0.01,10,+,carb,4,73538.25,3179.2673459686976
388,1x diff 2x bxb1,30,0.01,10,+,carb,5,85867.625,5410.929678173876
389,1x diff 2x bxb1,30,0.01,10,+,carb,6,90357.0,7653.866707189811
390,1x diff 2x bxb1,30,0.01,10,+,carb,7,92366.0,8724.343225382969
391,1x diff 2x bxb1,30,0.01,10,+,carb,8,93445.375,9262.359795545779
392,1x diff 2x bxb1,30,0.01,10,+,carb,9,94056.625,9498.92396067651
393,1x diff 2x bxb1,30,0.01,10,+,carb,10,94494.1875,9627.917683700209
394,1x diff 2x bxb1,30,0.01,10,+,carb,11,94897.625,9733.383146786262
395,1x diff 2x bxb1,30,0.01,10,+,carb,12,95222.8125,9768.910982358782
396,1x diff 2x bxb1,30,0.01,10,+,carb,13,95532.6875,9785.742452807484
397,1x diff 2x bxb1,30,0.01,10,+,carb,14,95844.9375,9804.249903695192
398,1x diff 2x bxb1,30,0.01,10,+,carb,15,96132.25,9810.10235493421
399,1x diff 2x bxb1,30,0.01,10,+,carb,16,96406.0,9816.336776735287
400,1x diff 2x bxb1,30,0.01,10,+,kan,1,15607.0,1757.2120572901024
401,1x diff 2x bxb1,30,0.01,10,+,kan,2,36128.5625,2582.501036336398
402,1x diff 2x bxb1,30,0.01,10,+,kan,3,52253.9375,2941.183598455124
403,1x diff 2x bxb1,30,0.01,10,+,kan,4,67905.75,3253.9999890245012
404,1x diff 2x bxb1,30,0.01,10,+,kan,5,78158.25,1358.746717698756
405,1x diff 2x bxb1,30,0.01,10,+,kan,6,81942.5625,1014.2537875382623
406,1x diff 2x bxb1,30,0.01,10,+,kan,7,83778.125,1683.5018933758272
407,1x diff 2x bxb1,30,0.01,10,+,kan,8,84838.875,2049.607397074587
408,1x diff 2x bxb1,30,0.01,10,+,kan,9,85590.4375,2256.3056314866967
409,1x diff 2x bxb1,30,0.01,10,+,kan,10,86232.8125,2405.46605133125
410,1x diff 2x bxb1,30,0.01,10,+,kan,11,86888.3125,2571.7858016991663
411,1x diff 2x bxb1,30,0.01,10,+,kan,12,87423.5,2642.743339248605
412,1x diff 2x bxb1,30,0.01,10,+,kan,13,87945.0,2689.0530462812135
413,1x diff 2x bxb1,30,0.01,10,+,kan,14,88468.5,2726.206639794046
414,1x diff 2x bxb1,30,0.01,10,+,kan,15,88980.4375,2763.075078312724
415,1x diff 2x bxb1,30,0.01,10,+,kan,16,89445.3125,2796.2122203527424
416,1x diff 2x bxb1,30,0.01,10,-,carb,1,17543.0625,351.98157799805284
417,1x diff 2x bxb1,30,0.01,10,-,carb,2,42827.4375,1249.8828070063212
418,1x diff 2x bxb1,30,0.01,10,-,carb,3,66575.625,2711.1188748506434
419,1x diff 2x bxb1,30,0.01,10,-,carb,4,90103.1875,4189.199062022475
420,1x diff 2x bxb1,30,0.01,10,-,carb,5,114609.6875,6374.211071281685
421,1x diff 2x bxb1,30,0.01,10,-,carb,6,133907.4375,10427.403968929659
422,1x diff 2x bxb1,30,0.01,10,-,carb,7,152589.375,17459.65681987642
423,1x diff 2x bxb1,30,0.01,10,-,carb,8,167883.5,25063.26411446499
424,1x diff 2x bxb1,30,0.01,10,-,carb,9,178947.5625,31154.045683663964
425,1x diff 2x bxb1,30,0.01,10,-,carb,10,186318.8125,35290.85009899622
426,1x diff 2x bxb1,30,0.01,10,-,carb,11,190647.0625,37696.260659037616
427,1x diff 2x bxb1,30,0.01,10,-,carb,12,193164.4375,39036.53266166881
428,1x diff 2x bxb1,30,0.01,10,-,carb,13,194753.625,39840.400853862266
429,1x diff 2x bxb1,30,0.01,10,-,carb,14,195602.9375,40197.52608009381
430,1x diff 2x bxb1,30,0.01,10,-,carb,15,196161.0625,40379.60115793749
431,1x diff 2x bxb1,30,0.01,10,-,carb,16,196547.9375,40462.93345629297
432,1x diff 2x bxb1,30,0.01,10,-,kan,1,17803.375,867.6134652021027
433,1x diff 2x bxb1,30,0.01,10,-,kan,2,41639.625,1270.7168041812342
434,1x diff 2x bxb1,30,0.01,10,-,kan,3,61377.4375,1381.737969719399
435,1x diff 2x bxb1,30,0.01,10,-,kan,4,80894.8125,2103.869138677254
436,1x diff 2x bxb1,30,0.01,10,-,kan,5,100520.625,2404.6123648105927
437,1x diff 2x bxb1,30,0.01,10,-,kan,6,106916.75,3035.986965904637
438,1x diff 2x bxb1,30,0.01,10,-,kan,7,109056.3125,3338.023687512244
439,1x diff 2x bxb1,30,0.01,10,-,kan,8,109804.0,3356.6996652749767
440,1x diff 2x bxb1,30,0.01,10,-,kan,9,110275.5,3338.042037311264
441,1x diff 2x bxb1,30,0.01,10,-,kan,10,110712.9375,3315.3471315502647
442,1x diff 2x bxb1,30,0.01,10,-,kan,11,111153.625,3291.978863736175
443,1x diff 2x bxb1,30,0.01,10,-,kan,12,111480.5625,3266.6026414249227
444,1x diff 2x bxb1,30,0.01,10,-,kan,13,111854.875,3240.344599730096
445,1x diff 2x bxb1,30,0.01,10,-,kan,14,112278.75,3217.1826072779027
446,1x diff 2x bxb1,30,0.01,10,-,kan,15,112695.25,3197.4582204351896
447,1x diff 2x bxb1,30,0.01,10,-,kan,16,113097.625,3177.797280125247
448,1x diff 2x bxb1,30,0.01,50,+,carb,1,20512.3125,1616.8218370242796
449,1x diff 2x bxb1,30,0.01,50,+,carb,2,45239.0,3481.3136990838057
450,1x diff 2x bxb1,30,0.01,50,+,carb,3,65121.875,4809.015579022977
451,1x diff 2x bxb1,30,0.01,50,+,carb,4,83896.375,6305.3710990257
452,1x diff 2x bxb1,30,0.01,50,+,carb,5,94640.25,8590.795335706702
453,1x diff 2x bxb1,30,0.01,50,+,carb,6,97518.75,10140.20073765801
454,1x diff 2x bxb1,30,0.01,50,+,carb,7,98328.75,10601.590861079025
455,1x diff 2x bxb1,30,0.01,50,+,carb,8,98710.8125,10690.960817897587
456,1x diff 2x bxb1,30,0.01,50,+,carb,9,98988.375,10704.734409029357
457,1x diff 2x bxb1,30,0.01,50,+,carb,10,99249.6875,10701.570949222827
458,1x diff 2x bxb1,30,0.01,50,+,carb,11,99519.4375,10697.8396064596
459,1x diff 2x bxb1,30,0.01,50,+,carb,12,99770.5625,10689.356510224483
460,1x diff 2x bxb1,30,0.01,50,+,carb,13,100034.4375,10678.41546711837
461,1x diff 2x bxb1,30,0.01,50,+,carb,14,100301.0,10669.462357588594
462,1x diff 2x bxb1,30,0.01,50,+,carb,15,100564.9375,10659.537950444395
463,1x diff 2x bxb1,30,0.01,50,+,carb,16,100813.25,10651.114465498096
464,1x diff 2x bxb1,30,0.01,50,+,kan,1,17110.3125,2882.674117371626
465,1x diff 2x bxb1,30,0.01,50,+,kan,2,37014.75,3546.5916032156842
466,1x diff 2x bxb1,30,0.01,50,+,kan,3,53151.25,4444.646908682078
467,1x diff 2x bxb1,30,0.01,50,+,kan,4,69008.0625,5265.331358705196
468,1x diff 2x bxb1,30,0.01,50,+,kan,5,81529.3125,4544.48498525961
469,1x diff 2x bxb1,30,0.01,50,+,kan,6,87154.1875,2707.1989733394157
470,1x diff 2x bxb1,30,0.01,50,+,kan,7,89680.375,1918.1371683038155
471,1x diff 2x bxb1,30,0.01,50,+,kan,8,90757.5,1762.2791857624102
472,1x diff 2x bxb1,30,0.01,50,+,kan,9,91392.625,1738.804428130354
473,1x diff 2x bxb1,30,0.01,50,+,kan,10,91936.0625,1736.2031118321713
474,1x diff 2x bxb1,30,0.01,50,+,kan,11,92482.3125,1735.0032922467742
475,1x diff 2x bxb1,30,0.01,50,+,kan,12,92965.9375,1737.2240055720254
476,1x diff 2x bxb1,30,0.01,50,+,kan,13,93459.9375,1741.0977333177732
477,1x diff 2x bxb1,30,0.01,50,+,kan,14,93968.75,1744.8607803653415
478,1x diff 2x bxb1,30,0.01,50,+,kan,15,94476.5,1750.9590229357182
479,1x diff 2x bxb1,30,0.01,50,+,kan,16,94947.6875,1757.016626018986
