Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,cole1,carb,sal,rep,ChanStr
OD600,-1,20346,5.651666666666666,B10,0.862,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,B11,0.861,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,B12,0.868,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,C1,0.868,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,C2,0.854,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,C3,0.863,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,C4,0.857,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,C5,0.843,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,C6,0.875,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,C7,0.832,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,C8,0.881,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,C9,0.864,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,C10,0.865,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,C11,0.88,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,C12,0.841,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,D1,0.852,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,D2,0.824,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,D3,0.874,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,D4,0.848,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,D5,0.835,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,D6,0.859,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,D7,0.816,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,D8,0.878,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,D9,0.852,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,D10,0.851,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,D11,0.857,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,D12,0.819,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,E1,0.875,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,E2,0.854,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,E3,0.875,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,E4,0.864,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,E5,0.835,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,E6,0.873,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,E7,0.87,absorbance,600,-1,JS006,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,E8,0.866,absorbance,600,-1,JS006,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,E9,0.873,absorbance,600,-1,JS006,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,E10,0.843,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,E11,0.87,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,E12,0.856,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,F1,0.861,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,F2,0.848,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,F3,0.864,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,F4,0.843,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,F5,0.799,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,F6,0.84,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,F7,0.842,absorbance,600,-1,JS006,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,F8,0.853,absorbance,600,-1,JS006,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,F9,0.856,absorbance,600,-1,JS006,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20346,5.651666666666666,F10,0.843,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20346,5.651666666666666,F11,0.847,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20346,5.651666666666666,F12,0.851,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,A1,0.864,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,A2,0.865,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,A3,0.881,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,A4,0.873,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,A5,0.852,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,A6,0.754,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,A7,0.881,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,A8,0.884,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,A9,0.896,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,A10,0.851,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,A11,0.901,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,A12,0.884,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,B1,0.869,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,B2,0.866,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,B3,0.862,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,B4,0.837,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,B5,0.879,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,B6,0.51,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,B7,0.868,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,B8,0.871,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,B9,0.858,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,B10,0.861,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,B11,0.861,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,B12,0.869,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,C1,0.871,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,C2,0.858,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,C3,0.867,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,C4,0.861,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,C5,0.845,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,C6,0.88,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,C7,0.836,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,C8,0.886,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,C9,0.858,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,C10,0.869,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,C11,0.883,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,C12,0.844,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,D1,0.852,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,D2,0.826,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,D3,0.876,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,D4,0.848,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,D5,0.836,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,D6,0.861,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,D7,0.818,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,D8,0.881,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,D9,0.855,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,D10,0.853,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,D11,0.86,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,D12,0.821,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,E1,0.879,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,E2,0.857,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,E3,0.878,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,E4,0.867,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,E5,0.837,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,E6,0.875,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,E7,0.875,absorbance,600,-1,JS006,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,E8,0.869,absorbance,600,-1,JS006,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,E9,0.877,absorbance,600,-1,JS006,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,E10,0.848,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,E11,0.872,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,E12,0.858,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,F1,0.864,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,F2,0.85,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,F3,0.867,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,F4,0.844,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,F5,0.8,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,F6,0.842,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,F7,0.845,absorbance,600,-1,JS006,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,F8,0.856,absorbance,600,-1,JS006,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,F9,0.859,absorbance,600,-1,JS006,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,20946,5.818333333333333,F10,0.846,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,20946,5.818333333333333,F11,0.849,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,20946,5.818333333333333,F12,0.851,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,A1,0.869,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,A2,0.87,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,A3,0.884,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,A4,0.877,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,A5,0.856,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,A6,0.769,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,A7,0.885,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,A8,0.888,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,A9,0.899,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,A10,0.855,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,A11,0.905,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,A12,0.887,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,B1,0.871,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,B2,0.868,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,B3,0.865,absorbance,600,-1,diff split T7RNAP,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,B4,0.838,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,B5,0.895,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,B6,0.536,absorbance,600,-1,diff split T7RNAP,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,B7,0.87,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,B8,0.873,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,B9,0.86,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,B10,0.863,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,B11,0.863,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,B12,0.87,absorbance,600,-1,diff FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,C1,0.874,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,C2,0.862,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,C3,0.871,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,C4,0.864,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,C5,0.848,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,C6,0.883,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,C7,0.838,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,C8,0.89,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,C9,0.872,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,C10,0.871,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,C11,0.887,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,C12,0.848,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,D1,0.855,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,D2,0.827,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,D3,0.878,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,D4,0.85,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,D5,0.838,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,D6,0.862,absorbance,600,-1,diff FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,D7,0.82,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,D8,0.884,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,D9,0.858,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,D10,0.854,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,D11,0.861,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,D12,0.823,absorbance,600,-1,diff T13m FL T7RNAP 1,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,E1,0.884,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,E2,0.862,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,E3,0.882,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,E4,0.871,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,E5,0.838,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,E6,0.879,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,E7,0.876,absorbance,600,-1,JS006,pT7 GFP,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,E8,0.872,absorbance,600,-1,JS006,pT7 GFP,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,E9,0.88,absorbance,600,-1,JS006,pT7 GFP,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,E10,0.848,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,1,OD600-1600-1
OD600,-1,21546,5.985,E11,0.876,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,2,OD600-1600-1
OD600,-1,21546,5.985,E12,0.859,absorbance,600,-1,JS006,pT7 GFP/pSal Bxb1,+,0,3,OD600-1600-1
OD600,-1,21546,5.985,F1,0.866,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,F2,0.852,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,F3,0.868,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP,+,100,3,OD600-1600-1
OD600,-1,21546,5.985,F4,0.846,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,1,OD600-1600-1
OD600,-1,21546,5.985,F5,0.801,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,2,OD600-1600-1
OD600,-1,21546,5.985,F6,0.844,absorbance,600,-1,diff T13m FL T7RNAP 2,pT7 GFP/pSal Bxb1,+,100,3,OD600-1600-1
